,type_property,type_subproperty,price,locality,netHabitableSurface,nr_bedrooms,kitchen_installed,nr_facades,hasGarden,garden_m2,hasTerrace,terrace_m2,furnished_YN,swimpool_YN,type_of_sale,land,basement,building,fireplaceExist
8795765,APARTMENT,APARTMENT,340000,6700,117,3,True,0,False,0,True,17,False,False,isUnderOption,0,117,AS_NEW,False
8096070,APARTMENT,APARTMENT,480000,8300,80,2,True,0,False,0,False,0,False,False,isNewlyBuilt,0,80,,False
8948986,APARTMENT,GROUND_FLOOR,99000,4500,115,1,False,0,True,350,True,50,False,False,isNewClassified,0,115,TO_RENOVATE,False
8877302,APARTMENT,FLAT_STUDIO,112000,8430,65,2,False,0,False,0,True,0,False,False,,0,65,JUST_RENOVATED,False
8526943,APARTMENT,APARTMENT,119000,8400,70,2,False,0,False,0,False,0,False,False,,0,70,Not specified,False
8919375,APARTMENT,FLAT_STUDIO,125000,8670,36,0,True,0,False,0,False,0,True,False,,0,36,AS_NEW,False
8946590,APARTMENT,APARTMENT,145000,6000,85,2,True,0,False,0,True,15,False,False,isNewClassified,0,85,GOOD,False
8861537,APARTMENT,APARTMENT,149000,8434,54,2,False,0,False,0,False,0,True,False,,0,54,TO_BE_DONE_UP,False
8945751,APARTMENT,APARTMENT,155000,8420,56,2,False,0,False,0,False,0,False,False,isNewClassified,0,4,GOOD,False
8909543,APARTMENT,GROUND_FLOOR,155000,9900,60,1,False,0,False,0,True,0,False,False,,0,60,GOOD,False
8708675,APARTMENT,FLAT_STUDIO,159000,8300,44,0,True,0,False,0,False,0,False,False,,0,44,AS_NEW,False
8954640,APARTMENT,APARTMENT,169000,4870,85,2,True,0,False,0,True,6,False,False,isNewClassified,0,85,AS_NEW,False
8909924,APARTMENT,APARTMENT,186000,1400,75,2,True,0,False,0,True,13,False,False,,0,75,GOOD,False
8905442,APARTMENT,APARTMENT,189000,2020,85,2,False,0,False,0,True,0,False,False,,0,85,,False
8929923,APARTMENT,DUPLEX,189000,8880,91,2,True,0,False,0,True,15,False,False,,0,91,GOOD,False
8954533,APARTMENT,APARTMENT,192000,1500,80,2,False,0,False,0,False,0,False,False,isNewClassified,0,80,,False
8950775,APARTMENT,APARTMENT,195000,1400,65,1,True,0,False,0,True,7,False,False,isNewClassified,0,65,AS_NEW,False
8687983,APARTMENT,APARTMENT,199000,3001,39,1,False,0,False,0,False,0,True,False,,0,39,JUST_RENOVATED,False
8947763,APARTMENT,APARTMENT,199000,8470,0,2,True,0,False,0,True,0,False,False,isNewClassified,0,0,GOOD,False
8919326,APARTMENT,APARTMENT,199000,9032,58,1,True,0,False,0,True,9,False,False,,0,58,AS_NEW,False
8919318,APARTMENT,APARTMENT,199000,9032,58,1,True,0,False,0,True,9,False,False,,0,58,AS_NEW,False
8868182,APARTMENT,APARTMENT,205000,7800,95,2,True,0,False,0,True,9,False,False,,0,95,Not specified,False
8947741,APARTMENT,APARTMENT,225000,6900,84,2,True,0,False,0,False,0,False,False,isNewClassified,0,84,JUST_RENOVATED,False
8953594,APARTMENT,APARTMENT,235000,1420,76,2,True,0,False,0,False,0,False,False,isNewClassified,0,76,GOOD,False
8858228,APARTMENT,APARTMENT,235000,8670,70,2,False,0,False,0,False,0,False,False,,0,70,JUST_RENOVATED,False
8951151,APARTMENT,APARTMENT,240000,1500,100,2,False,0,False,0,False,0,False,False,isNewClassified,0,100,,False
8893728,APARTMENT,APARTMENT,247000,9660,0,2,True,0,False,0,True,6,False,False,,0,0,AS_NEW,False
8938057,APARTMENT,APARTMENT,248000,8000,107,2,True,0,False,0,False,0,False,False,isNewClassified,0,107,,False
8924936,APARTMENT,APARTMENT,250000,1081,0,2,False,0,False,0,False,0,False,False,isNotarySale,0,0,JUST_RENOVATED,False
8807723,APARTMENT,APARTMENT,269000,8790,74,1,False,0,False,0,True,50,False,False,isNewlyBuilt,0,74,AS_NEW,False
8919327,APARTMENT,APARTMENT,269000,9032,82,2,True,0,False,0,True,11,False,False,,0,82,AS_NEW,False
8893729,APARTMENT,APARTMENT,277000,9660,0,2,True,0,False,0,True,6,False,False,,0,0,AS_NEW,False
8686931,APARTMENT,APARTMENT,279000,1083,150,4,True,0,False,0,True,0,False,False,,0,150,,False
8768832,APARTMENT,APARTMENT,279000,2018,112,3,False,0,False,0,True,6,False,False,,0,112,,False
8919319,APARTMENT,APARTMENT,279000,9032,88,2,True,0,False,0,True,11,False,False,,0,88,AS_NEW,False
8919325,APARTMENT,APARTMENT,285000,9032,95,2,True,0,False,0,True,9,False,False,,0,95,AS_NEW,False
8956778,APARTMENT,DUPLEX,289000,1180,130,2,False,0,False,0,False,0,False,False,isNewClassified,0,130,GOOD,False
8919329,APARTMENT,APARTMENT,289000,9032,88,2,True,0,False,0,True,11,False,False,,0,88,AS_NEW,False
8921054,APARTMENT,GROUND_FLOOR,289900,9160,90,2,False,0,False,0,True,0,False,False,,0,90,AS_NEW,False
8919320,APARTMENT,APARTMENT,297000,9032,95,2,True,0,False,0,True,13,False,False,,0,95,AS_NEW,False
8941621,APARTMENT,APARTMENT,325000,9890,87,2,False,0,False,0,True,41,False,False,isNewClassified,0,87,AS_NEW,False
8847439,APARTMENT,APARTMENT,330000,6141,0,0,False,0,False,0,False,0,False,False,,0,0,AS_NEW,False
8937972,APARTMENT,APARTMENT,339000,8900,0,3,False,0,False,0,True,0,False,False,isNewClassified,0,0,AS_NEW,False
8919321,APARTMENT,PENTHOUSE,345000,9032,92,2,True,0,False,0,True,29,False,False,,0,92,AS_NEW,False
8919323,APARTMENT,PENTHOUSE,347000,9032,95,2,True,0,False,0,True,29,False,False,,0,95,AS_NEW,False
8919328,APARTMENT,APARTMENT,349000,9032,120,3,True,0,False,0,True,14,False,False,,0,120,AS_NEW,False
8919324,APARTMENT,PENTHOUSE,349000,9032,106,2,True,0,False,0,True,27,False,False,,0,106,AS_NEW,False
8949847,APARTMENT,APARTMENT,350000,8301,0,2,True,0,False,0,False,0,False,False,isNewClassified,0,0,AS_NEW,False
7899347,APARTMENT,APARTMENT,399000,8670,0,3,False,0,False,0,False,0,False,False,,0,0,Not specified,False
8939950,APARTMENT,APARTMENT,410000,1050,150,3,True,0,False,0,True,8,False,False,isNewClassified,0,150,,False
8808405,APARTMENT,PENTHOUSE,480000,9150,241,2,False,0,False,0,True,70,False,False,,0,241,GOOD,False
8923634,APARTMENT,APARTMENT,485000,9000,94,2,True,0,False,0,True,6,False,False,,0,94,AS_NEW,False
8721103,APARTMENT,APARTMENT,525000,8434,88,3,True,0,False,0,False,0,False,False,,0,88,GOOD,False
8904040,APARTMENT,APARTMENT,675000,9000,0,2,True,0,False,0,True,0,False,False,,0,0,AS_NEW,False
8946428,APARTMENT,APARTMENT,775000,2000,127,2,True,0,False,0,True,11,False,False,isNewClassified,0,127,GOOD,False
8939407,APARTMENT,DUPLEX,785000,1380,243,3,True,0,False,0,True,21,False,True,isNewClassified,0,243,AS_NEW,False
8904039,APARTMENT,APARTMENT,835000,9000,0,1,True,0,False,0,True,0,False,False,,0,0,AS_NEW,False
8917786,APARTMENT,APARTMENT,1050000,2018,342,2,True,0,True,167,True,0,False,False,,0,342,AS_NEW,False
8906718,APARTMENT,APARTMENT,1225000,2820,460,6,True,0,True,1500,True,83,False,False,,0,460,,True
8954822,APARTMENT,APARTMENT,1385000,8300,145,3,True,0,False,0,False,0,False,False,isNewClassified,0,145,AS_NEW,False
8941704,APARTMENT,FLAT_STUDIO,195000,1180,49,0,False,0,False,0,False,0,False,False,isNewClassified,0,49,Not specified,False
8935426,APARTMENT,APARTMENT,299000,8530,0,2,True,0,False,0,True,11,False,False,isNewlyBuilt,0,0,,False
8953988,APARTMENT,APARTMENT,438950,9000,116,3,False,0,False,0,True,13,False,False,isNewlyBuilt,0,116,,False
8482757,APARTMENT,APARTMENT,159500,7350,80,2,True,0,False,0,True,0,False,False,isNewlyBuilt,0,80,AS_NEW,False
8662525,APARTMENT,APARTMENT,188384,4800,81,2,False,0,False,0,True,21,False,False,isNewlyBuilt,0,81,,False
8662452,APARTMENT,APARTMENT,192244,4800,83,2,False,0,False,0,True,21,False,False,isNewlyBuilt,0,83,,False
8787892,APARTMENT,APARTMENT,245000,1340,72,1,True,0,False,0,True,9,False,False,isNewlyBuilt,0,72,,False
8875122,APARTMENT,APARTMENT,255000,1730,0,2,False,0,False,0,False,0,False,False,isNewlyBuilt,0,0,,False
8840759,APARTMENT,APARTMENT,257500,8020,81,2,True,0,False,0,True,12,False,False,isNewlyBuilt,0,81,GOOD,False
8941102,APARTMENT,APARTMENT,463775,1348,138,2,True,0,False,0,False,0,False,False,isNewlyBuilt,0,138,JUST_RENOVATED,False
8911644,APARTMENT,APARTMENT,106000,6000,0,2,True,0,False,0,True,4,False,False,isNewPrice,0,2,AS_NEW,False
8936531,APARTMENT,APARTMENT,239000,5590,142,3,False,0,False,0,False,0,False,False,isNewClassified,0,142,,False
8915038,APARTMENT,DUPLEX,260000,1060,150,2,False,0,True,20,False,0,False,False,isUnderOption,0,150,TO_RENOVATE,False
8907179,APARTMENT,APARTMENT,45000,8430,0,2,True,0,False,0,True,0,False,False,isAnInteractiveSale,0,0,,False
8924738,APARTMENT,SERVICE_FLAT,50000,5030,35,0,True,0,False,0,True,0,False,False,,0,35,,False
8785239,APARTMENT,FLAT_STUDIO,135000,1070,40,1,True,0,False,0,True,3,False,False,isUnderOption,0,3,GOOD,False
8641805,APARTMENT,APARTMENT,139500,9800,73,1,False,0,False,0,True,0,False,False,,0,73,,False
8891432,APARTMENT,FLAT_STUDIO,145000,1050,0,0,True,0,False,0,False,0,False,False,isAnInteractiveSale,0,0,Not specified,False
8838701,APARTMENT,APARTMENT,154900,8420,50,1,False,0,False,0,False,0,False,False,,0,50,GOOD,False
8894994,APARTMENT,SERVICE_FLAT,157500,8570,58,1,True,0,False,0,False,0,False,False,,0,58,,False
8894993,APARTMENT,SERVICE_FLAT,157500,8570,58,1,True,0,False,0,False,0,False,False,,0,58,,False
8894992,APARTMENT,SERVICE_FLAT,157500,8570,60,1,True,0,False,0,False,0,False,False,,0,60,,False
8894991,APARTMENT,SERVICE_FLAT,157500,8570,63,1,True,0,False,0,False,0,False,False,,0,63,,False
8763479,APARTMENT,APARTMENT,169500,1502,96,1,True,0,False,0,False,0,False,False,,0,96,GOOD,False
8491817,APARTMENT,APARTMENT,174915,8770,68,1,False,0,False,0,True,0,False,False,,0,68,AS_NEW,False
8247659,APARTMENT,APARTMENT,177217,8791,0,2,False,0,False,0,True,0,False,False,,0,0,,False
7969132,APARTMENT,APARTMENT,180250,8210,103,2,True,0,False,0,True,14,False,False,,0,103,,False
7969131,APARTMENT,APARTMENT,180250,8210,103,2,True,0,False,0,True,14,False,False,,0,103,,False
8759830,APARTMENT,APARTMENT,184900,5190,86,2,False,0,False,0,False,0,False,False,,0,86,,False
7598692,APARTMENT,SERVICE_FLAT,185000,9620,56,1,True,0,False,0,True,9,False,False,,0,56,GOOD,False
8484554,APARTMENT,APARTMENT,195000,8380,0,1,True,0,False,0,False,0,False,False,,0,0,,False
8491808,APARTMENT,APARTMENT,196793,8770,95,2,False,0,False,0,True,0,False,False,,0,95,AS_NEW,False
8491813,APARTMENT,APARTMENT,197893,8770,78,2,False,0,False,0,True,0,False,False,,0,78,AS_NEW,False
8491804,APARTMENT,APARTMENT,197893,8770,78,2,False,0,False,0,True,0,False,False,,0,78,AS_NEW,False
7085836,APARTMENT,LOFT,201298,9700,154,2,False,0,False,0,True,0,False,False,,0,154,,False
7922784,APARTMENT,APARTMENT,215000,8670,68,2,False,0,False,0,False,0,False,False,,0,68,Not specified,False
8662589,APARTMENT,APARTMENT,215000,8800,73,1,True,0,False,0,True,29,False,False,,0,73,AS_NEW,False
8727900,APARTMENT,SERVICE_FLAT,225000,1200,27,1,False,0,False,0,True,0,False,False,,0,27,AS_NEW,False
8491805,APARTMENT,APARTMENT,233795,8770,94,2,False,0,False,0,True,0,False,False,,0,94,AS_NEW,False
8491814,APARTMENT,APARTMENT,233853,8770,93,2,False,0,False,0,True,0,False,False,,0,93,AS_NEW,False
8491816,APARTMENT,APARTMENT,234723,8770,94,2,False,0,False,0,True,0,False,False,,0,94,AS_NEW,False
8491806,APARTMENT,APARTMENT,234908,8770,94,2,False,0,False,0,True,0,False,False,,0,94,AS_NEW,False
8491809,APARTMENT,APARTMENT,235653,8770,93,2,False,0,False,0,True,0,False,False,,0,93,AS_NEW,False
8491810,APARTMENT,APARTMENT,236108,8770,94,2,False,0,False,0,True,0,False,False,,0,94,AS_NEW,False
8491815,APARTMENT,APARTMENT,236350,8770,94,2,False,0,False,0,True,0,False,False,,0,94,AS_NEW,False
8491811,APARTMENT,APARTMENT,236405,8770,95,2,False,0,False,0,True,0,False,False,,0,95,AS_NEW,False
8716098,APARTMENT,APARTMENT,239000,2018,76,2,False,0,False,0,False,0,False,False,,0,76,JUST_RENOVATED,False
8547419,APARTMENT,APARTMENT,240000,4000,0,3,True,0,False,0,False,0,False,False,isUnderOption,0,0,,False
8773405,APARTMENT,APARTMENT,242000,6890,120,3,True,0,False,0,True,49,False,False,isUnderOption,0,7,AS_NEW,False
8491818,APARTMENT,APARTMENT,242993,8770,94,2,False,0,False,0,True,0,False,False,,0,94,AS_NEW,False
8557613,APARTMENT,APARTMENT,260000,7700,175,3,True,0,False,0,True,14,False,False,,0,175,GOOD,False
8685622,APARTMENT,GROUND_FLOOR,270000,8434,58,2,False,0,False,0,False,0,False,False,,0,58,,False
7314140,APARTMENT,GROUND_FLOOR,270000,8434,58,2,False,0,False,0,False,0,False,False,,0,58,,False
7995991,APARTMENT,APARTMENT,285000,7500,130,2,False,0,False,0,True,40,False,False,,0,130,Not specified,False
8701784,APARTMENT,PENTHOUSE,287500,3460,106,2,True,0,False,0,True,22,False,False,,0,106,AS_NEW,False
8319529,APARTMENT,APARTMENT,289900,8000,92,2,True,0,False,0,True,21,False,False,,0,92,GOOD,False
8259221,APARTMENT,DUPLEX,295000,2018,98,2,False,0,False,0,True,0,False,False,,0,98,,False
8703280,APARTMENT,APARTMENT,295000,2880,90,2,False,0,False,0,True,22,False,False,,0,90,,False
8842817,APARTMENT,APARTMENT,296500,8620,86,2,False,0,False,0,True,0,False,False,,0,86,,False
8858413,APARTMENT,LOFT,300000,9620,159,2,False,0,False,0,True,0,False,False,,0,159,,False
7933376,APARTMENT,APARTMENT,314900,8000,89,2,True,0,False,0,True,20,False,False,,0,89,GOOD,False
7085838,APARTMENT,LOFT,319000,9700,166,2,False,0,False,0,True,16,False,False,,0,166,,False
8491812,APARTMENT,APARTMENT,327185,8770,112,2,False,0,False,0,True,0,False,False,,0,112,AS_NEW,False
8631319,APARTMENT,APARTMENT,329000,3150,90,2,True,0,False,0,False,0,False,False,,0,90,GOOD,False
7927786,APARTMENT,APARTMENT,343900,8000,91,2,True,0,True,21,False,0,False,False,,0,91,GOOD,False
8143240,APARTMENT,APARTMENT,370000,9950,121,2,False,0,False,0,True,16,False,False,,0,121,,False
8899615,APARTMENT,APARTMENT,395000,2500,153,3,False,0,False,0,False,0,False,False,,0,153,Not specified,False
7995528,APARTMENT,APARTMENT,395000,7700,194,3,True,0,False,0,True,16,False,False,,0,194,Not specified,False
7503391,APARTMENT,APARTMENT,440000,9950,113,2,False,0,False,0,True,44,False,False,,0,113,,False
8877655,APARTMENT,DUPLEX,520000,1050,0,4,True,0,False,0,True,0,False,False,isAnInteractiveSale,0,0,Not specified,False
7431573,APARTMENT,APARTMENT,670000,8300,120,3,True,0,False,0,False,0,False,False,,0,120,GOOD,False
8253022,APARTMENT,APARTMENT,850000,1000,136,2,True,0,False,0,True,20,False,False,,0,136,AS_NEW,False
8848547,APARTMENT,APARTMENT,1135000,1050,227,3,True,0,False,0,True,0,False,False,,0,227,AS_NEW,False
7290186,APARTMENT,APARTMENT,4050000,8300,235,4,False,0,False,0,True,6,False,False,,0,235,AS_NEW,False
8919256,APARTMENT,GROUND_FLOOR,388750,9000,93,3,True,0,False,0,True,22,False,False,isNewlyBuilt,0,93,AS_NEW,False
8903640,APARTMENT,APARTMENT,185000,9230,55,1,True,0,True,146,True,8,False,False,,0,55,,False
8898504,APARTMENT,LOFT,389900,1500,158,3,True,0,False,0,True,16,False,False,,0,158,AS_NEW,False
8906682,APARTMENT,GROUND_FLOOR,239000,1190,95,3,True,0,False,0,True,20,False,False,isUnderOption,0,95,GOOD,False
8766048,APARTMENT,APARTMENT,171360,9450,70,1,True,0,False,0,True,7,False,False,isNewlyBuilt,0,70,,False
7752380,APARTMENT,APARTMENT,176499,4040,66,1,False,0,False,0,True,49,False,False,isUnderOption,0,66,AS_NEW,False
8295639,APARTMENT,APARTMENT,184000,1785,53,1,False,0,False,0,True,6,False,False,isNewlyBuilt,0,53,,False
8911741,APARTMENT,APARTMENT,210000,9790,62,1,True,0,False,0,False,0,False,False,isNewlyBuilt,0,62,,False
8460476,APARTMENT,APARTMENT,219000,9280,85,1,False,0,False,0,True,0,False,False,isNewlyBuilt,0,85,AS_NEW,False
8673801,APARTMENT,APARTMENT,231720,2018,0,1,True,0,False,0,False,0,False,False,isNewlyBuilt,0,0,AS_NEW,False
8911740,APARTMENT,APARTMENT,237000,9790,87,2,True,0,False,0,False,0,False,False,isNewlyBuilt,0,87,,False
8730499,APARTMENT,APARTMENT,237315,9400,75,2,True,0,False,0,True,17,False,False,isNewlyBuilt,0,75,,False
8730508,APARTMENT,APARTMENT,239235,9400,76,2,True,0,False,0,True,18,False,False,isNewlyBuilt,0,76,,False
8730495,APARTMENT,APARTMENT,239235,9400,76,2,True,0,False,0,True,18,False,False,isNewlyBuilt,0,76,,False
8911724,APARTMENT,APARTMENT,245000,9790,86,2,True,0,False,0,False,0,False,False,isNewlyBuilt,0,86,,False
8730497,APARTMENT,APARTMENT,249565,9400,81,2,True,0,False,0,True,17,False,False,isNewlyBuilt,0,81,,False
8732840,APARTMENT,APARTMENT,257000,9280,95,2,True,0,False,0,True,34,False,False,isNewlyBuilt,0,95,,False
8730512,APARTMENT,APARTMENT,257380,9400,85,2,True,0,False,0,True,18,False,False,isNewlyBuilt,0,85,,False
8730510,APARTMENT,APARTMENT,257380,9400,85,2,True,0,False,0,True,18,False,False,isNewlyBuilt,0,85,,False
8460474,APARTMENT,APARTMENT,259000,1745,90,2,False,0,False,0,True,0,False,False,isNewlyBuilt,0,90,AS_NEW,False
7775733,APARTMENT,APARTMENT,259000,8370,74,2,False,0,False,0,False,0,False,False,isNewlyBuilt,0,74,AS_NEW,False
8460475,APARTMENT,APARTMENT,259000,9280,90,2,False,0,False,0,True,0,False,False,isNewlyBuilt,0,90,AS_NEW,False
8711278,APARTMENT,APARTMENT,259800,1790,109,2,True,0,True,11,True,8,False,False,isNewlyBuilt,0,109,,False
8687104,APARTMENT,APARTMENT,268000,1785,80,2,False,0,False,0,True,6,False,False,isNewlyBuilt,0,80,,False
8711277,APARTMENT,APARTMENT,269750,1790,114,2,True,0,True,11,True,11,False,False,isNewlyBuilt,0,114,,False
8911742,APARTMENT,APARTMENT,285000,9790,91,3,True,0,False,0,False,0,False,False,isNewlyBuilt,0,91,,False
8489271,APARTMENT,APARTMENT,285500,2018,0,3,True,0,False,0,True,0,False,False,isNewlyBuilt,0,0,AS_NEW,False
8339110,APARTMENT,APARTMENT,310000,1840,102,2,False,0,False,0,True,0,False,False,isNewlyBuilt,0,102,AS_NEW,False
8911808,APARTMENT,APARTMENT,400000,9850,120,3,True,0,False,0,False,0,False,False,isNewlyBuilt,0,120,,False
8730507,APARTMENT,APARTMENT,417015,9400,143,3,True,0,False,0,True,45,False,False,isNewlyBuilt,0,143,,False
8472128,APARTMENT,APARTMENT,485000,8620,0,3,True,0,False,0,True,19,False,False,isNewlyBuilt,0,0,AS_NEW,False
8619871,APARTMENT,APARTMENT,595000,1000,118,2,True,0,False,0,True,0,False,False,isNewlyBuilt,0,118,,False
8619089,APARTMENT,PENTHOUSE,620000,3500,182,2,True,0,False,0,True,82,False,False,isNewlyBuilt,0,182,AS_NEW,False
8436426,APARTMENT,PENTHOUSE,798000,1150,119,3,True,0,False,0,True,78,False,False,isNewlyBuilt,0,119,AS_NEW,False
8950483,APARTMENT,FLAT_STUDIO,72500,7000,30,1,True,0,False,0,False,0,False,False,isNewClassified,0,30,GOOD,False
8947354,APARTMENT,FLAT_STUDIO,80000,8370,0,0,True,0,False,0,False,0,False,False,isNewClassified,0,0,AS_NEW,False
8940378,APARTMENT,GROUND_FLOOR,119000,9240,57,1,True,0,False,0,False,0,False,False,isNewClassified,0,57,GOOD,False
8685679,APARTMENT,FLAT_STUDIO,120000,8434,38,0,False,0,False,0,True,0,True,False,,0,38,GOOD,False
8684739,APARTMENT,FLAT_STUDIO,120000,8434,38,0,False,0,False,0,True,0,True,False,,0,38,GOOD,False
8955024,APARTMENT,APARTMENT,130000,1860,0,1,False,0,False,0,False,0,False,False,isAnInteractiveSale,0,0,Not specified,False
8897636,APARTMENT,APARTMENT,135000,8400,68,1,True,0,False,0,False,0,True,False,,0,68,,False
8950075,APARTMENT,APARTMENT,135000,8800,75,2,True,0,False,0,False,0,False,False,isNewClassified,0,75,AS_NEW,False
8897928,APARTMENT,APARTMENT,135000,8800,75,2,True,0,False,0,False,0,False,False,,0,75,AS_NEW,False
8487790,APARTMENT,APARTMENT,135000,8870,113,3,False,0,False,0,False,0,False,False,,0,113,Not specified,False
8927101,APARTMENT,APARTMENT,137000,8370,67,2,True,0,False,0,False,0,False,False,,0,67,GOOD,False
8942991,APARTMENT,APARTMENT,150000,2070,0,2,False,0,False,0,False,0,False,False,isAnInteractiveSale,0,0,Not specified,False
8798308,APARTMENT,APARTMENT,154000,8870,77,2,True,0,False,0,True,3,False,False,,0,77,AS_NEW,False
8956553,APARTMENT,APARTMENT,165000,2880,55,1,True,0,False,0,True,0,False,False,isNewClassified,0,55,,False
8888387,APARTMENT,APARTMENT,165000,2880,55,1,True,0,False,0,True,0,False,False,,0,55,,False
8936071,APARTMENT,APARTMENT,168000,6000,58,1,True,0,False,0,True,19,False,False,isNewClassified,0,58,AS_NEW,False
8936070,APARTMENT,APARTMENT,168000,6032,58,1,True,0,False,0,True,19,False,False,isNewClassified,0,58,AS_NEW,False
8941037,APARTMENT,APARTMENT,169000,9300,94,2,True,0,False,0,True,0,False,False,isNewClassified,0,94,GOOD,False
8950474,APARTMENT,APARTMENT,175000,1030,60,1,True,0,False,0,False,0,False,False,isNewClassified,0,60,AS_NEW,False
8903270,APARTMENT,APARTMENT,175000,8434,40,1,False,0,False,0,True,0,True,False,,0,40,GOOD,False
8941036,APARTMENT,APARTMENT,179000,9300,120,3,True,0,False,0,True,0,False,False,isNewClassified,0,120,GOOD,False
8944382,APARTMENT,APARTMENT,187200,8800,0,2,True,0,False,0,False,0,False,False,isNewClassified,0,0,GOOD,False
8941967,APARTMENT,APARTMENT,189000,8420,68,2,True,0,False,0,True,0,False,False,isNewClassified,0,68,TO_BE_DONE_UP,False
8936073,APARTMENT,APARTMENT,193000,6000,84,2,True,0,False,0,True,19,False,False,isNewClassified,0,84,AS_NEW,False
8936068,APARTMENT,APARTMENT,193000,6032,84,2,True,0,False,0,True,19,False,False,isNewClassified,0,84,AS_NEW,False
8865074,APARTMENT,APARTMENT,210000,2580,120,3,True,0,False,0,False,0,False,False,,0,120,GOOD,False
8936072,APARTMENT,APARTMENT,210000,6000,91,2,True,0,False,0,True,29,False,False,isNewClassified,0,91,AS_NEW,False
8936069,APARTMENT,APARTMENT,210000,6032,91,2,True,0,False,0,True,29,False,False,isNewClassified,0,91,AS_NEW,False
8915148,APARTMENT,APARTMENT,219000,9340,110,3,True,0,False,0,False,0,False,False,,0,110,GOOD,False
8807656,APARTMENT,DUPLEX,224000,1502,80,3,False,0,False,0,False,0,False,False,,0,80,GOOD,False
8811549,APARTMENT,APARTMENT,229000,1070,0,3,True,0,False,0,True,10,False,False,,0,0,GOOD,False
8902822,APARTMENT,APARTMENT,229500,9040,80,2,True,0,False,0,True,3,False,False,,0,3,AS_NEW,False
8872127,APARTMENT,APARTMENT,235000,2170,135,2,True,0,False,0,False,0,False,False,,0,135,GOOD,False
